CERTNumber,UBPRReportingPeriod,UBPR7316,UBPR7400,UBPR7402,UBPR7408,UBPR7410,UBPR7414,UBPRD486,UBPRD487,UBPRD488,UBPRD490,UBPRD646,UBPRD647,UBPRD648,UBPRD649,UBPRD650,UBPRE001,UBPRE002,UBPRE003,UBPRE004,UBPRE005,UBPRE006,UBPRE008,UBPRE009,UBPRE010,UBPRE012,UBPRE013,UBPRE018,UBPRE019,UBPRE023,UBPRE024,UBPRE025,UBPRE026,UBPRE027,UBPRE084,UBPRE085,UBPRE088,UBPRE089,UBPRE090,UBPRE091,UBPRE093,UBPRE094,UBPRE095,UBPRE097,UBPRE099,UBPRE100,UBPRE101,UBPRE102,UBPRE104,UBPRE106,UBPRE108,UBPRE109,UBPRE110,UBPRE112,UBPRE113,UBPRE114,UBPRE115,UBPRE267,UBPRE272,UBPRE277,UBPRE315,UBPRE316,UBPRE317,UBPRE318,UBPRE319,UBPRE320,UBPRE321,UBPRE322,UBPRE345,UBPRE349,UBPRE350,UBPRE352,UBPRE353,UBPRE354,UBPRE357,UBPRE362,UBPRE363,UBPRE364,UBPRE365,UBPRE370,UBPRE371,UBPRE372,UBPRE373,UBPRE389,UBPRE390,UBPRE393,UBPRE394,UBPRE395,UBPRE396,UBPRE399,UBPRE401,UBPRE405,UBPRE407,UBPRE408,UBPRE410,UBPRE414,UBPRE415,UBPRE416,UBPRE417,UBPRE418,UBPRE419,UBPRE420,UBPRE422,UBPRE423,UBPRE424,UBPRE483,UBPRE484,UBPRE487,UBPRE488,UBPRE491,UBPRE492,UBPRE499,UBPRE500,UBPRE503,UBPRE504,UBPRE507,UBPRE508,UBPRE511,UBPRE512,UBPRE515,UBPRE516,UBPRE519,UBPRE520,UBPRE535,UBPRE536,UBPRE541,UBPRE542,UBPRE543,UBPRE544,UBPRE549,UBPRE553,UBPRE554,UBPRE555,UBPRE556,UBPRE557,UBPRE558,UBPRE559,UBPRE560,UBPRE561,UBPRE562,UBPRE563,UBPRE565,UBPRE566,UBPRE570,UBPRE571,UBPRE572,UBPRE573,UBPRE574,UBPRE575,UBPRE576,UBPRE577,UBPRE578,UBPRE579,UBPRE580,UBPRE581,UBPRE586,UBPRE587,UBPRE594,UBPRE595,UBPRE600,UBPRE624,UBPRE630,UBPRE635,UBPRE637,UBPRE879,UBPRE884,UBPRF897,UBPRJ243,UBPRK440,UBPRK443,UBPRK444,UBPRK447,UBPRR029
195,9302015,3.7049,1.42,0,2.3249,-27.7326,5.2688,12.2,26.09,27.35,7.2525,2.0048,10.7756,2.9786,36.224,10.0132,3.1484,0.3713,2.7771,0.4647,2.7163,0.0651,0.0912,0.5515,0.3908,0.3908,0.3908,2.8256,0.1439,1.5125,44.2899,3.3025,0.3961,0.7113,0.3669,0.9293,83.791,62.2842,4.4526,5.6356,5.375,10.4943,4.7692,5.1347,1.5997,1.4566,1.3205,NULL,0.6511,0.5314,0.1309,1.057,0.918,NULL,0,NULL,0.5311,7.9311,0,7.9359,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,26.3833,0,2.7816,23.2864,96.9423,0.0291,17.0719,8.7215,9.0971,18.9329,87.852,0,0.0429,0,0.8466,0.2494,2.6276,0.366,13.6774,7.182,0,-0.0863,1.5457,0,0,0.6525,2.9936,54.7728,3.357,8.3257,0.545,8.0286,74.6657,9.4292,6.7578,8.8645,9.6085,0,8.1552,3.824,0,2.1459,4.9097,0,2.1209,3.6055,0,0,62.069,0,0,2.2819,0,0,0,0,5.1582,0.1106,0,2.5648,5.2688,23.3505,3.4843,2.2715,46.8919,0.1765,7.0905,3.6607,0,0,0,0,22.4602,2.8635,37.5908,9.6107,27.9802,43.7782,16.8536,26.9246,54.916,146.0888,-17.3252,0,0,0,0,0,14.6578,0,50.5308,0,3.3025,4.9475,0,63.9308,272.7707,5.3852,11.7521,32.4991,86.3226,1.5303,-38.6465,26.09
19589,9302015,6.7424,1.8351,96.2025,1.342,-11.3895,2.9538,7.75,12.16,13.41,48.0054,5.7387,98.3734,11.7598,205.3834,24.5521,3.8136,0.272,3.5416,0.3032,3.6278,0.0156,0,0.2014,0.1761,0.1329,0.1761,3.7578,0.2507,1.4468,69.2356,0.0861,44.8068,-0.753,0.8696,0.9231,94.3553,57.7529,3.2363,4.981,4.8313,5.5089,6.0257,NULL,1.2819,0.9387,1.3388,NULL,0.5952,0.345,0.1454,0.9268,0.8722,NULL,NULL,NULL,0.345,7.4906,0,7.6468,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12.9582,0,5.0118,2.7154,92.3214,0.7404,22.4231,7.3323,0,39.6851,92.2008,0,0,0,7.3581,0.2507,4.0384,2.0686,0.4898,11.6952,0,0,0.8955,NULL,0,0.1913,6.107,55.3466,5.5157,2.2291,0.3416,19.0533,83.0776,0.1965,10.3453,6.3246,0,0,3.7162,0,4.1338,0,0,1.1572,0.8292,0,0,0,0,0,5.9718,0,0,0,NULL,NULL,0,2.9538,0,0.1111,3.8574,33.0363,0.631,1.0441,42.0296,0,3.4054,0.631,0,0,0,0,2.6329,4.2576,35.2578,0.7904,34.4674,50.5529,4.3048,46.2482,70.3171,199.4373,-35.0594,0,0,0,0,1.4589,0,0,74.9802,93.3207,2.2666,1.7391,0,176.3362,703.0403,4.7954,7.7273,20.7528,90.1933,2.0075,-21.293,12.16
19595,9302015,2.7683,1.287,8.8757,-8.1749,10.6195,0,8.34,14.23,15.03,6.5243,0.991,64.804,9.8436,108.6015,16.4963,3.9165,0.0681,3.8484,0.3269,2.4072,0.1192,0.0068,1.6557,1.1508,1.1508,1.1508,4.0698,-0.0062,0.8133,57.6972,12.6648,0,16.263,0.4869,0.6333,57.653,55.9986,4.2981,5.3367,4.9669,6.1907,8.1153,5.7392,3.004,2.1737,2.1007,NULL,0.4945,0.1053,0.0323,0.2191,0.2301,NULL,0.4112,NULL,0.1138,6.711,0,6.9953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,7.7426,0,0,32.2965,94.4978,0,31.483,13.9249,8.2584,13.2403,89.1079,0,1.6643,0,11.9527,0.0249,0.2607,0,NULL,1.7501,0,0,0,0,0,-0.1375,0.2607,38.2641,0,22.0197,0.7576,13.7028,75.005,6.1961,14.2815,4.4986,0,0,0,0.8603,0,2.1119,0,0.3187,0,1.2597,0,0,NULL,NULL,0,0,0,4.4643,0,0,0,0,0,0.6799,0,19.0549,8.9057,4.9402,69.6921,6.287,21.8391,15.1927,0,0,1.2926,0,30.5819,0,58.9225,0.1267,58.7959,73.3811,2.5799,70.8011,66.5951,113.0215,-7.6726,15.456,0,15.456,NULL,0,0,0,64.9223,33.5672,13.8984,-7.8947,0,269.9532,492.1592,4.6578,8.3213,14.1751,81.0817,8.0268,0.9348,14.23
19604,9302015,3.1086,2.2688,0,1.3222,-19.224,1.3115,12.26,17.11,18.36,26.7421,5.6879,172.6218,36.7154,280.9559,59.7573,4.7318,0.2622,4.4696,1.7825,3.809,0,0.0033,2.4464,1.5402,1.5402,1.5402,4.7337,-0.0147,1.693,60.5838,13.0772,18.2103,-11.715,0.5444,0.9958,60.9238,70.1008,3.137,6.788,6.6288,7.2616,11.5445,NULL,1.3488,1.3488,1.3301,2.1977,0.2192,0.4043,0.3402,0.6312,0.6122,NULL,NULL,NULL,0.4043,14.2614,0,14.6905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,21.2649,0,0,6.8887,92.6552,1.5316,21.9298,20.9335,4.7242,9.605,86.6348,0,0,0,28.4311,0.0025,1.9864,6.5464,1.2836,27.569,0,-0.2087,0,NULL,0,-0.1099,8.5329,5.8551,0.0042,17.0681,0.1703,56.0001,87.6263,5.2538,4.6359,2.309,23.1899,0,0,0,0,0,0,0,0,0,0,0,37.9074,0,0,0,0,0,NULL,NULL,0,1.3115,0,0.0514,3.8274,3.943,0,0.9404,64.1418,1.8587,14.8364,1.8587,0,0,0.613,0,6.9174,0,27.6645,0.396,27.2685,39.4983,1.9445,37.5538,56.9658,205.9165,-29.3013,5.0191,0,5.0191,0,0,0,0,70.542,70.2942,13.0772,1.5658,0,347.713,403.9285,6.4015,11.7649,26.0494,83.242,3.3928,-30.9614,17.11
1964,9302015,-0.0075,1.3772,81.9358,1.9775,4.9722,0.7063,9.86,15.93,17.18,33.5969,5.6525,74.9738,12.6139,148.4363,24.9735,3.9249,0.4126,3.5124,0.789,2.2247,0.0098,0.0088,2.0757,2.0355,1.37,2.0355,3.8825,0.0881,1.2889,62.7701,3.8232,3.9132,-4.7176,0.1424,0.7052,51.7212,67.2364,4.7713,5.1971,4.9943,5.1696,7.8215,6.5449,2.135,1.9865,2.1788,2.118,1.9816,0.532,0.1291,1.0071,1.058,NULL,NULL,NULL,0.532,8.3168,0,10.5369,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,6.4411,0,0,22.9389,93.9862,0,11.8207,25.7437,4.0871,12.6509,89.5723,0,0,0,9.6362,0.124,0.183,6.933,1.9278,10.8781,0,0.1866,0,0,0,0.568,7.116,37.0613,0.967,15.6366,0,20.5144,80.3283,6.2443,9.3247,3.4816,0,0,1.8346,0.1387,0,0,0,0,0.1659,0.2987,0,0,0,0,0,0,0,0,0,0,0.0377,0.6686,0,0.2083,0.7063,32.0898,6.8684,4.0061,48.5887,0,6.5421,6.8684,5.3751,3.1924,0,0,22.8905,0,40.5032,9.4703,31.0329,62.8457,20.2699,42.5758,54.5095,134.5808,-14.0063,0,0,0,0,0,0,0,70.4413,51.0644,21.1645,4.5578,0,212.3627,472.8748,4.7757,9.703,27.6541,81.9565,7.6159,-2.6848,15.93
19687,9302015,-5.5172,1.2724,5.4252,8.215,-8.4011,2.3789,13.05,15.12,16.21,88.5312,25.7764,92.2111,26.8478,132.7849,38.6611,3.2702,0.3283,2.9419,1.071,2.3245,0.1459,0,1.5425,0.9952,0.9952,0.9952,3.1359,-0.0125,1.9554,47.8914,7.2721,17.5748,-6.1116,0.3239,0.7281,57.9247,55.3637,4.2128,5.617,5.6656,5.3075,6.7974,NULL,1.9538,1.6926,1.7245,1.4255,0.2417,0.4583,0.2782,1.0603,0.8281,NULL,NULL,NULL,0.4583,7.0443,68.3968,75.7791,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,15.0823,1.4337,0,30.421,93.3316,0.0285,14.9693,17.4375,19.5622,10.8884,86.7471,0,0,0,1.1324,0.1091,15.9267,8.4712,0.957,12.2559,-0.4443,0.347,-0.0694,NULL,0,0.0686,24.3979,29.4503,0,2.068,0,13.3883,69.3046,0.8525,24.7493,4.5414,7.9271,0,0.7866,0.3893,0.8261,0,0,0,0,0,0,0,25.432,0,0.9011,0,0,0,NULL,NULL,0.3355,2.0433,0,0.1157,2.5502,15.1579,0.8839,2.2302,59.917,1.4344,13.6635,2.3183,1.1891,0.7268,1.2332,0,28.4156,0,34.672,1.3123,33.3597,47.9648,5.611,42.3538,62.9599,181.587,-28.2879,9.2954,0,9.2954,-1.2796,-0.0758,0,1.2417,55.7311,10.4022,7.6892,8.023,0,52.0505,240.6136,5.7313,12.9799,22.4417,83.5004,1.448,-21.0133,15.12
19693,9302015,-5.0283,2.4931,0,-9.0909,-62.3769,1.8746,8.67,14.73,15.92,82.8418,13.7916,82.8418,13.7916,82.8418,13.7916,4.1989,0.2296,3.9692,0.1968,4.4613,0,0.0492,-0.246,-0.246,-0.246,-0.246,4.2436,0,1.2497,54.8667,-2.8766,16.0858,-2.9818,0.4757,1.4926,107.0866,50.6654,2.0162,6.0157,5.8783,14.8144,8.6019,NULL,2.5861,2.5861,NULL,NULL,1.9878,0.4417,0.1691,NULL,0.7884,NULL,NULL,NULL,0.4417,2.3435,0,2.3435,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,32.972,0,0,2.6839,91.5596,0.4372,38.7437,0.0152,7.062,22.0664,90.5395,0,0,0,0,0,6.5075,6.1105,0.6667,0,0,0,NULL,NULL,0,0,12.618,78.7017,0,3.7983,0,0,95.118,0.3112,0.5794,3.9914,0,0,2.4152,0.2013,NULL,NULL,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,1.8746,0,0.1562,2.6566,42.0831,0,0.496,13.7756,0,0,0,0,0,0,0,1.3391,0,2.9014,3.4842,-0.5828,32.8084,9.6838,23.1246,68.4811,2360.2564,-65.5797,0,0,0,0,NULL,NULL,0,60.7579,100,-2.8766,-3.0899,0,22.6542,571.7158,6.6881,8.4434,22.6554,90.5426,0,-62.3769,14.73
19744,9302015,-2.7863,2.9349,94.3673,4.3948,9.3214,4.0019,11.2,19.1,19.88,60.188,11.6417,79.2478,15.3283,97.6645,18.8905,4.967,0.4875,4.4795,2.2914,5.2817,0.1385,0.0009,1.3516,1.1309,0.8921,1.1309,4.781,0.3451,0.7521,59.3489,0.5241,19.5736,-3.632,0.5142,1.8326,78.0062,61.4284,2.0656,6.6953,6.1825,5.9791,8.4561,NULL,3.4066,2.6823,2.4044,2.1733,0,0.7331,0.4264,1.2184,1.2356,NULL,4.5087,NULL,0.7498,8.3634,0,9.1633,0,0,0,0,100,100,0,0,2.3257,0.2782,4.4423,0.2695,29.1404,93.2139,0.3368,23.3518,4.557,28.733,4.958,87.4262,0,0.3328,0,3.8861,0.4543,8.3787,3.6509,0.2931,3.3987,0.1025,0.1511,0,NULL,0.964,0.8516,12.0296,52.7217,0.8073,0.7518,0.308,7.2848,73.0959,0.0087,12.9698,12.821,8.2645,0,4.3513,4.489,0.3081,3.4539,0.5894,1.9368,4.8966,4.718,13.0511,0,0,0,0.6258,7.0158,0,0,NULL,NULL,1.4383,2.5636,0.1655,3.4932,4.8818,33.2419,3.2401,4.642,48.8777,0.3129,17.3998,3.5531,6.6122,5.1724,0.1172,0,30.2431,0.1677,52.0246,2.7848,49.2398,71.0935,11.2352,59.8583,61.7618,118.7166,-9.7372,1.054,0,1.054,-0.0422,0,0,0,68.5514,21.7544,9.3049,4.2894,0,40.9766,378.6594,6.4134,12.0893,24.0049,85.6047,1.8215,-1.9967,19.1
19749,9302015,6.6773,1.0972,52.3444,8.6537,0.996,0.9786,9.56,17.96,18.78,0.5353,0.1361,120.8668,30.7232,177.345,45.0795,3.3243,0.1876,3.1366,0.5358,2.0264,0.1206,0,1.5254,0.9804,0.9804,0.9804,3.3816,-0.0504,1.1176,39.1459,4.7505,6.0175,26.3732,0.2992,0.63,55.1789,60.6652,5.4528,5.8276,5.3651,7.1307,6.8854,5.4249,2.2414,1.9708,1.788,1.8168,1.3956,0.2675,0.1409,0.9649,0.9546,0,0.1466,NULL,0.2665,7.6491,0.3593,9.0045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.8653,0.3275,0,53.4161,93.616,0.1562,18.7879,33.8451,11.9171,9.9532,89.1414,0,0.1421,0,21.1827,0,0.3752,0.2284,1.142,13.5433,-0.345,0,-0.036,0,-0.1528,-0.0984,0.6036,16.0449,0.0836,9.3738,5.7626,34.726,66.5109,8.5226,20.0153,4.3437,0,0,0.6632,0.692,0.0776,0,0.4116,0.8306,0.1015,0.5415,NULL,NULL,0,0,0.2118,0,0,0,0,0,0,0.9786,0,0.3503,1.3528,29.237,1.6058,15.5332,57.854,0.8275,18.9952,2.4334,2.6208,0.3312,0,0,50.5098,0,60.1825,1.5497,58.6328,77.1983,5.2845,71.9137,75.0148,124.6455,-14.8323,0,0,0,-0.9117,-0.0923,0,0,44.0983,73.4498,9.9684,6.7909,0,217.1137,273.9051,6.1118,9.8907,13.6886,88.1919,0.9495,-3.1777,17.96
19753,9302015,-4.9899,2.0761,0,-2.3757,31.2693,0.4086,5.35,7.06,8.32,157.2137,14.9767,347.9626,33.148,582.4064,55.4818,3.9561,0.3942,3.5619,0.1914,5.1138,0.3646,0.0023,-1.7228,-1.0642,-1.0642,-1.0642,4.3321,0.4669,1.4426,64.283,-15.9664,160.1516,-9.5012,0.9184,2.1194,136.2477,52.8103,2.5415,5.9268,5.7865,7.1166,9.3732,9.8763,1.0263,1.0263,1.0263,NULL,0.2909,0.5375,0.2705,0.7196,0.5964,NULL,NULL,NULL,0.5375,3.9484,0,4.0784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12.9791,0,0,3.4391,80.719,6.2989,19.5098,6.8463,5.7694,11.6947,93.0778,0,0,0,14.2555,0.4704,2.6608,12.1941,3.5714,24.1475,0,0.3235,0.9057,NULL,0,1.0853,14.8549,22.3951,0.3456,5.8473,2.3308,38.403,83.831,0.0293,8.9665,3.5967,1.4536,1.0858,0.7053,1.9748,0,0,0,0.2249,0.4926,0.563,0,0,1.8075,1.3502,0,0,0,0,NULL,NULL,0.0052,0.4034,0,0.77,9.6598,13.4242,0,1.4627,55.3889,2.4806,11.1609,2.4806,0,0,0,0,3.7602,0,21.126,1.0812,20.0448,45.7967,7.245,38.5517,47.0746,222.8278,-25.9486,0,0,0,0,1.4404,0,0,68.8243,86.3512,-15.9664,-7.9027,0,478.1663,864.62,5.8283,6.6453,45.5915,89.4116,3.6662,-13.1034,7.06
19796,9302015,0.0713,1.2655,31.4286,6.3185,17.7113,0.5983,9.54,16.52,17.32,3.9722,0.5841,107.3081,15.7796,116.8723,17.186,3.7324,0.5584,3.1739,0.7455,2.3363,0,0.0026,1.5857,0.8966,0.8966,0.8966,3.2634,0.0659,0.6777,67.4432,6.653,2.4903,7.2603,0.2664,0.8044,59.6078,47.0464,3.7098,4.8306,4.8037,4.881,6.7164,NULL,1.8789,1.8789,1.3121,1.7997,0,0.683,0.43,1.2199,0.9676,0,NULL,NULL,0.683,3.4138,0.8722,4.286,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.5336,0.6167,0,28.8357,96.1697,0.2475,8.9511,18.0655,15.8074,13.604,89.9987,0,0,0,0.6909,0.0659,0.9968,0,NULL,2.2067,0,0.1034,0,NULL,0,0,0.9968,62.4316,2.7598,11.4366,1.1592,2.8976,78.9217,1.7377,14.9344,3.9335,0,0,0.5329,1.9077,9.4748,9.4748,0,0,0,0.8053,0,0,NULL,NULL,18.5484,0,0,19.3684,NULL,NULL,0.5983,0,0,1.5,0.9578,60.9007,32.1293,14.2846,32.4855,5.0889,7.7478,37.2182,2.6802,0.9357,0,0,28.163,0,74.5211,4.1743,70.3468,86.5472,15.1742,71.373,56.8593,76.2996,17.6618,0,0,0,NULL,0,0,0,74.835,18.0146,9.7023,8.0706,0,101.4076,528.4612,5.012,9.2986,33.0435,89.4714,0.5273,-0.1085,16.52
1980,9302015,1.5973,1.5531,0,10.1114,-0.5837,4.1066,11.92,19.91,21.08,27.0085,7.7881,53.152,15.3267,108.9752,31.4237,4.1635,0.221,3.9424,0.5486,2.711,0,0.118,1.898,1.1614,1.1614,1.1614,4.1888,0.9353,1.6083,41.4128,9.8398,17.4897,5.1723,0.1787,0.9793,60.3645,66.9613,4.4099,6.6714,5.3795,9.6326,6.1711,NULL,2.7572,2.2443,3.6976,1.7245,1.8264,0.3712,0.321,0.8797,0.5398,0.9452,0.2564,NULL,0.3775,19.0741,0,19.7931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1239,0.0524,3.1082,0,51.6379,95.0362,0.772,27.1287,10.4586,25.7604,8.2348,87.3117,0.637,0,0,7.3626,0.9629,2.2521,3.5791,0.3924,17.7178,0,0.1219,0,NULL,3.3372,0.2015,5.8313,30.9868,6.2523,0.8494,0.7742,25.0804,63.5221,1.2964,26.1917,8.9681,4.0482,0,6.9195,1.1228,4.4394,0,2.1929,3.9989,0.6974,0.2092,0,0,7.5454,0,3.223,0,7.3078,0,NULL,NULL,0.008,4.0986,0,1.4786,5.0201,38.5237,0.9843,31.2664,48.1275,5.9076,23.1962,6.8919,0,0,0.7534,0,46.2865,0,67.7039,0.5249,67.179,74.7512,4.0943,70.6569,73.5132,108.5805,-5.8093,6.5738,0,6.5738,0,0,0,0.7328,47.2956,16.6298,9.8398,11.0335,0,84.6031,215.1477,5.3682,11.7044,11.7958,82.1283,3.9335,-4.1362,19.91
1982,9302015,4.588,0.829,31.5956,4.7218,8.7749,0.3553,14.59,18.95,20.21,3.9818,1.0736,19.9848,5.3883,19.9848,5.3883,3.8523,0.4563,3.3961,0.5038,1.5018,0.4097,0.0379,2.0263,1.229,1.229,1.229,3.425,-0.0039,2.5446,56.9938,5.8058,1.2474,24.713,0.0738,0.599,38.5076,59.9283,7.0416,5.1462,5.0757,5.6906,5.6041,4.9091,2.6446,2.2067,2.2172,2.0987,1.6286,0.6869,0.8542,0.6771,0.7875,0.771,NULL,NULL,0.6877,9.9993,0,10.2347,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,6.1573,0,0.0766,42.9299,98.0027,0.127,18.757,15.153,1.6659,21.3712,84.6514,0.3422,0,0,4.9684,0.035,0.2901,0.3698,7.1619,0,0,0,0,0,-0.3097,0.7881,0.6599,1.3954,0.7545,34.8564,0,4.9684,41.8801,44.9821,8.4817,3.6873,21.1905,0,0,1.2448,0,11.7595,1.6895,12.9583,0,0.1616,0,0,97.8022,0,NULL,NULL,0,11.7595,0,0,0,0.3553,0,1.7101,0.3553,12.566,3.424,6.5423,80.059,10.2564,27.4086,13.6804,2.3514,2.332,0,0,36.6246,0.0777,64.6042,0.5464,64.0579,73.7424,5.4578,68.2846,54.9675,85.0834,9.6367,0,0,0,0,NULL,0,0,67.9584,54.4823,8.4875,5.0953,0,133.5466,142.098,18.6186,14.5163,22.9634,79.9105,4.741,0.5332,18.95
19829,9302015,5.7274,1.7805,52.4017,1.5477,-19.1635,0.7664,8.35,16.82,18.07,70.1216,12.7132,76.3463,13.8418,158.3382,28.7072,4.0484,0.1963,3.8521,0.701,3.7432,0,0,0.8098,0.8026,0.5345,0.8026,4.179,0.0424,1.3595,49.4891,4.5979,6.0161,-1.9053,0.5853,1.3774,82.2133,45.1544,2.5315,7.5019,7.0392,6.1223,12.2326,8.0272,1.6189,1.5919,1.6654,NULL,0.269,0.2905,0.2076,0.4526,0.4203,0,NULL,NULL,0.2905,2.8021,0,2.8021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,6.6993,17.7938,16.8388,0,91.3584,0.3619,23.9362,18.7261,3.3517,18.8132,91.2492,0,0,0,0.9473,0.1272,3.3558,7.9787,1.9923,14.9652,0,0.1089,0,0,0,0,11.3345,38.8075,0,8.2733,0,15.9125,74.3278,7.5454,8.786,8.9907,0,0,1.3871,2.0295,1.1487,0,0.5326,0,0.2561,0.3201,0,0,0,0,1.2359,0,0,0,0,0,0.084,0.6824,0,0.7559,1.1762,17.5866,0.9217,14.9584,54.29,0.2528,16.2067,1.1745,0,0,0,0,0,22.0478,45.0463,0,45.0463,58.0454,1.0771,56.9683,65.8643,146.2146,-20.818,0,0,0,0,0,0,0,54.3137,58.2776,9.6599,1.5477,0,130.1969,398.6103,7.3429,8.4733,23.0549,87.8821,3.3671,-26.4178,16.82
19850,9302015,10.8071,2.4484,15.0927,11.7185,7.3651,0.0345,10.34,12.45,13.44,97.8407,14.4947,308.5368,45.7085,387.2749,57.3733,4.2825,0.2852,3.9973,2.4526,4.8116,-0.1498,0.002,1.7901,1.5137,1.1814,1.5137,4.2961,-0.0998,1.0986,74.2774,12.4517,0.676,16.7445,0.3554,2.0078,74.5993,65.8054,2.7686,4.8556,4.7708,5.1251,6.2968,NULL,4.3127,2.8484,17.6466,0,0.1693,0.3096,0.2288,0.6691,0.9669,0,1.4675,NULL,0.4433,17.7729,15.2281,33.5861,0,0,0,0,100,100,0,0,2.1588,1.516,0,12.8169,3.8138,89.999,0.0186,34.2567,10.4595,22.1639,4.7219,84.2277,0,5.0852,0,27.8431,0.0481,4.0473,8.9313,31.8532,12.1656,0,-0.4742,-0.0067,NULL,-0.066,-0.2862,12.9786,21.0548,1.3897,0.6934,5.2598,40.0086,79.9952,0,15.2427,0.3287,0,0,0.1071,0,0,0,0.0333,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0.0345,0,0,0.0345,15.413,4.7814,4.0609,74.6809,4.7253,13.5131,9.5067,0,0,0,2.665,2.6123,12.4046,51.4823,1.7012,49.7811,75.2467,4.4729,70.7737,75.259,146.1841,-23.7767,0,25.8714,25.8714,0,-0.0221,0,9.9607,84.3411,1.4099,14.665,12.1635,15.5952,294.5174,542.5792,5.8781,10.3194,11.5011,75.1265,1.1246,9.5688,12.45
1986,9302015,1.4837,0.9519,76.1728,2.7415,24.9062,0,24.59,32.66,33.11,0,0,3.6117,2.5901,3.6117,2.5901,4.5927,0.5375,4.0552,0.0531,1.3237,0,-0.0064,2.7782,1.721,1.721,1.721,4.219,-0.0199,0.9782,33.43,1.6468,0,30.6155,0.0659,0.306,32.2196,119.4637,12.8998,5.085,4.9973,5.3421,6.2908,5.0901,4.7565,4.2776,4.1732,3.5087,1.3698,0.9017,2.0969,0.7625,1.2162,0.1947,NULL,NULL,0.8889,5.0838,0,5.0838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.2937,0.6224,0.6117,63.2267,97.8608,0.1022,5.5832,10.588,0,11.4947,70.9844,3.5356,0,0,2.7089,0.1989,0,0,NULL,0,NULL,NULL,0,0,-0.2226,0,0,0,0,53.8047,0,2.7089,56.5137,33.8757,8.3702,1.211,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,97.3565,7.3459,48.7961,7.3459,0.0574,0,0,0,63.0738,0.5876,64.556,0.2853,64.2708,71.2337,6.3815,64.8522,26.0717,40.3862,38.4843,0,0,0,NULL,NULL,0,1.2521,49.5359,10.9179,6.9113,4.404,0,84.9129,84.9129,NULL,24.5741,41.946,68.1215,1.3717,9.5189,32.66
19899,9302015,19.8356,1.4483,39.1329,16.6935,44.978,0.5982,8.98,12.43,13.69,19.8379,2.4243,160.4223,19.6046,290.4881,35.4994,4.452,0.7633,3.6886,1.4559,2.3049,0.1386,0,2.7009,2.2406,1.7556,2.2406,3.7467,0.0054,1.7546,76.854,15.6015,5.6197,21.1402,0.2417,0.6149,44.8038,86.6764,6.3501,4.7395,4.654,4.8623,6.5133,3.9791,4.1193,2.8614,0.9111,0.6643,0.2498,0.8151,0.454,1.0233,1.5894,0.4489,1.7023,NULL,0.8696,9.9468,0.037,11.6998,0,0,0,0,100,100,0,0,2.2403,2.1019,0,11.4417,7.1202,96.6571,0.0016,4.5887,0.8783,13.1664,23.1557,84.1534,1.2266,5.7253,0,9.573,0.0151,0.7354,1.6443,3.18,15.4918,0,0.0068,0,0,-0.002,0.1359,2.3797,23.2693,1.3236,1.1832,8.3758,25.0649,60.2729,0.9097,19.4316,0.8197,0,0,0.5758,0.235,0.3409,0.1877,0.1178,0.4677,3.9896,2.969,0,0,0,0,0.5398,0.2972,0,0,0,0,0.0464,0.5518,0,0.2696,0.5982,16.624,9.4282,2.2643,78.88,12.7632,17.3746,22.1914,0,0,0,0,8.1773,9.5316,58.8674,7.4893,51.3781,80.2155,23.4219,56.7936,41.2305,70.0395,17.637,0,0,0,0,0,0,12.8873,91.2494,12.1232,25.6321,17.3112,0,282.0166,494.7923,4.7979,8.6937,41.4507,71.8188,0.9138,15.9663,12.43
